,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
194,0.012,-0.114,0.046,0.047,0.196,0.944,0.322,0.181,-0.709
195,-0.024,-0.18,0.062,0.03,0.18,0.948,0.328,0.184,-0.736
196,-0.017,-0.226,0.056,0.03,0.166,0.975,0.315,0.18,-0.721
197,0.012,-0.237,0.044,0.042,0.175,0.998,0.327,0.19,-0.688
198,0.039,-0.263,0.071,0.064,0.178,1.028,0.325,0.189,-0.703
199,0.03,-0.263,0.093,0.095,0.165,1.091,0.319,0.192,-0.7
200,0.001,-0.207,0.074,0.137,0.127,1.184,0.334,0.195,-0.706
201,-0.046,-0.105,0.025,0.178,0.087,1.255,0.316,0.192,-0.7
202,-0.065,-0.009,-0.035,0.17,0.079,1.185,0.328,0.193,-0.675
203,-0.065,0.091,-0.108,0.17,0.079,1.185,0.292,0.186,-0.702
204,-0.107,0.099,-0.138,0.124,0.079,1.075,0.334,0.198,-0.7
205,-0.177,0.044,-0.126,0.069,0.061,0.971,0.334,0.198,-0.7
206,-0.205,-0.006,-0.113,0.035,0.066,0.888,0.315,0.19,-0.688
207,-0.182,-0.03,-0.12,0.035,0.101,0.843,0.306,0.199,-0.715
208,-0.169,-0.051,-0.111,0.05,0.118,0.853,0.322,0.201,-0.696
209,-0.155,-0.081,-0.079,0.064,0.111,0.897,0.327,0.193,-0.691
210,-0.13,-0.094,-0.036,0.082,0.107,0.952,0.301,0.192,-0.685
211,-0.08,-0.079,-0.005,0.105,0.105,1.016,0.3,0.181,-0.673
212,-0.029,-0.016,0.017,0.127,0.096,1.078,0.312,0.187,-0.678
213,0.034,0.074,0.023,0.14,0.082,1.115,0.304,0.214,-0.697
214,0.058,0.196,-0.032,0.136,0.051,1.129,0.318,0.205,-0.705
215,0.084,0.312,-0.154,0.106,0.005,1.103,0.306,0.207,-0.694
216,0.043,0.273,-0.138,0.075,-0.012,1.033,0.316,0.21,-0.678
217,0.018,0.2,-0.114,0.042,0.011,0.935,0.316,0.21,-0.678
218,0.045,0.163,-0.143,-0.002,0.062,0.817,0.315,0.193,-0.681
219,0.068,0.048,-0.088,0.027,0.134,0.773,0.315,0.193,-0.681
220,0.102,-0.021,-0.091,0.041,0.16,0.787,0.312,0.181,-0.705
