,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
161,-1.8,-1.6,0.8,-0.025,-0.071,0.958,-0.124,-0.012,-0.988
162,-2.1,-3.2,0.4,0.008,-0.035,0.992,-0.13,-0.015,-1.002
163,-1.8,-2.4,1.1,-0.009,-0.053,0.925,-0.138,-0.012,-1.008
164,-0.9,-4.8,1.1,-0.027,-0.041,1.018,-0.138,-0.016,-1.027
165,0.0,-4.3,0.9,-0.005,-0.047,1.011,-0.142,-0.016,-1.033
166,-1.7,-1.8,1.2,-0.033,-0.066,0.966,-0.145,-0.018,-1.03
167,-0.5,-3.7,0.8,-0.002,-0.022,0.926,-0.136,-0.018,-1.05
168,-1.1,-3.8,1.4,-0.029,-0.044,0.995,-0.139,-0.016,-1.044
169,-0.7,-3.1,0.9,-0.021,-0.027,1.063,-0.153,-0.019,-1.048
170,-0.9,-3.9,1.6,-0.029,-0.029,1.043,-0.156,-0.025,-1.057
171,-1.6,-2.5,1.1,-0.022,-0.014,0.996,-0.16,-0.024,-1.056
172,-1.0,-4.9,0.9,-0.019,-0.029,1.011,-0.156,-0.021,-1.05
173,-0.4,-3.3,1.1,-0.032,-0.052,1.02,-0.166,-0.024,-1.057
174,-0.9,-3.3,0.7,-0.031,-0.074,1.032,-0.157,-0.025,-1.069
175,-0.7,-3.3,0.9,-0.033,0.025,1.024,-0.171,-0.025,-1.065
176,-1.0,-3.5,1.1,-0.016,-0.016,1.041,-0.159,-0.024,-1.078
177,-1.4,-3.5,0.0,-0.015,-0.04,1.034,-0.166,-0.024,-1.066
178,-1.6,-3.5,0.7,-0.038,-0.022,1.03,-0.178,-0.025,-1.074
179,-1.5,-3.5,1.3,-0.026,-0.047,1.033,-0.175,-0.019,-1.063
180,-0.7,-3.3,0.7,-0.021,-0.025,1.02,-0.174,-0.019,-1.08
181,-1.2,-3.4,1.1,-0.025,0.043,1.043,-0.175,-0.021,-1.074
182,-1.6,-3.2,2.0,-0.035,-0.108,1.046,-0.174,-0.021,-1.078
183,-1.2,-3.9,4.9,-0.01,-0.024,1.037,-0.175,-0.021,-1.08
184,-0.7,-3.8,6.1,-0.028,-0.055,1.035,-0.18,-0.022,-1.068
185,-1.0,-3.3,1.0,-0.011,0.011,1.035,-0.181,-0.022,-1.077
186,-0.6,-3.8,13.1,-0.038,-0.059,1.047,-0.181,-0.018,-1.074
187,-1.1,-3.7,7.9,-0.018,-0.037,1.031,-0.18,-0.027,-1.074
188,-1.1,-3.7,4.6,-0.03,-0.04,1.037,-0.178,-0.027,-1.077
189,-1.1,-3.0,-3.9,-0.036,0.039,1.037,-0.177,-0.031,-1.074
190,-0.9,-3.4,4.0,-0.027,0.004,1.026,-0.174,-0.025,-1.084
191,-1.5,-3.7,1.4,-0.023,-0.038,1.037,-0.187,-0.027,-1.083
192,-1.6,-3.2,-3.9,-0.025,-0.041,1.037,-0.192,-0.033,-1.096
193,-1.5,-3.2,-5.3,-0.026,-0.066,1.037,-0.181,-0.024,-1.081
194,-1.7,-2.3,-23.6,-0.02,-0.032,1.034,-0.189,-0.025,-1.086
195,-1.4,-3.2,-2.0,-0.03,-0.057,1.034,-0.19,-0.031,-1.087
