,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
229,-0.001,-0.01,-0.135,0.114,0.038,998.792,0.355,0.165,0.153
230,-0.008,-0.025,-0.119,0.099,0.038,998.964,0.355,0.165,0.153
231,-0.008,-0.025,-0.119,0.034,0.0,998.97,0.345,0.184,0.139
232,0.014,0.002,0.03,0.012,0.028,999.011,0.345,0.184,0.156
233,-0.003,-0.025,0.099,0.012,0.028,999.011,0.364,0.184,0.156
234,-0.037,-0.067,0.041,0.111,0.105,998.551,0.385,0.168,0.16
235,0.008,0.004,-0.057,0.001,0.099,998.571,0.358,0.184,0.157
236,0.021,0.0,-0.007,-0.085,0.061,999.123,0.376,0.189,0.142
237,0.033,0.051,-0.035,0.004,0.04,999.103,0.385,0.156,0.157
238,0.014,0.043,-0.067,-0.048,-0.008,998.739,0.397,0.162,0.171
239,-0.002,0.005,0.004,-0.069,-0.1,998.75,0.387,0.166,0.141
240,0.002,0.008,-0.088,-0.038,-0.075,999.129,0.387,0.166,0.141
241,-0.007,-0.004,-0.163,-0.068,-0.063,999.082,0.393,0.171,0.141
242,0.016,0.014,0.067,-0.075,-0.084,999.164,0.406,0.184,0.142
243,0.009,0.0,0.216,-0.037,0.007,999.236,0.403,0.195,0.135
244,-0.009,-0.021,0.217,-0.028,0.121,999.181,0.42,0.196,0.13
245,0.014,0.003,0.036,-0.039,0.061,999.257,0.435,0.189,0.15
246,0.004,0.013,0.021,-0.04,-0.01,999.034,0.432,0.184,0.13
247,-0.001,0.014,-0.031,0.036,-0.004,998.69,0.421,0.193,0.153
248,0.009,0.016,-0.08,0.071,-0.064,998.791,0.429,0.169,0.138
249,0.002,-0.02,-0.021,0.012,-0.047,999.087,0.429,0.169,0.138
250,0.002,-0.02,-0.021,0.03,-0.029,999.042,0.441,0.175,0.141
251,0.009,0.004,0.021,0.03,-0.029,999.042,0.442,0.172,0.15
252,0.005,0.005,0.015,0.025,-0.048,999.031,0.456,0.16,0.147
253,0.011,-0.003,-0.128,0.019,-0.047,998.976,0.454,0.177,0.144
254,0.002,-0.011,-0.109,0.056,-0.051,999.038,0.459,0.171,0.148
255,-0.003,-0.004,-0.035,-0.001,-0.016,999.125,0.457,0.175,0.135
256,-0.007,-0.013,-0.009,0.0,-0.065,999.037,0.462,0.195,0.139
257,-0.005,-0.026,-0.056,0.054,-0.079,999.0,0.472,0.168,0.144
258,-0.002,-0.018,-0.014,0.083,-0.034,998.884,0.471,0.186,0.156
259,-0.004,-0.017,0.078,0.092,-0.071,998.831,0.471,0.186,0.156
260,0.002,-0.002,0.136,0.02,-0.033,998.883,0.484,0.205,0.142
261,0.008,0.011,0.1,-0.009,0.032,998.977,0.472,0.186,0.138
262,0.014,0.011,0.157,-0.007,-0.047,998.992,0.483,0.196,0.117
263,0.02,0.013,0.116,-0.049,-0.075,999.039,0.502,0.196,0.135
264,0.003,-0.007,0.011,-0.026,-0.047,999.007,0.502,0.196,0.12
265,0.004,0.002,0.084,0.001,-0.036,998.924,0.493,0.216,0.133
266,0.002,-0.002,0.278,-0.035,-0.024,999.004,0.495,0.183,0.126
267,0.002,-0.002,0.278,-0.036,-0.031,999.014,0.495,0.183,0.126
268,0.003,0.002,0.305,-0.009,-0.073,999.008,0.508,0.199,0.138
269,0.014,0.006,0.178,-0.003,-0.064,999.034,0.49,0.186,0.133
270,0.006,-0.001,0.081,-0.003,-0.064,999.034,0.501,0.199,0.145
271,0.0,-0.011,0.049,0.006,0.0,999.066,0.514,0.193,0.136
272,0.0,-0.004,0.021,-0.025,0.026,999.046,0.513,0.195,0.112
273,-0.007,-0.002,0.0,-0.039,0.001,998.939,0.514,0.199,0.148
274,-0.002,0.001,0.016,-0.007,-0.013,998.937,0.49,0.211,0.156
275,0.006,0.007,-0.011,-0.035,0.027,998.978,0.517,0.198,0.135
276,0.005,0.005,-0.007,-0.044,0.001,998.982,0.516,0.211,0.135
277,0.007,0.0,0.028,-0.024,-0.008,998.99,0.516,0.196,0.112
278,0.013,0.009,0.007,-0.037,0.01,999.038,0.516,0.196,0.112
279,0.009,0.004,-0.003,-0.027,-0.002,999.036,0.504,0.208,0.121
280,0.004,0.004,-0.038,-0.03,-0.013,998.991,0.51,0.204,0.126
281,0.004,0.001,-0.089,-0.007,-0.032,998.985,0.522,0.204,0.127
282,0.003,0.002,-0.077,-0.012,-0.011,998.974,0.517,0.211,0.132
283,0.004,0.004,-0.011,-0.026,0.003,999.005,0.532,0.196,0.129
284,0.008,0.008,-0.011,-0.022,-0.005,999.006,0.513,0.219,0.132
285,0.005,0.006,-0.049,-0.002,0.008,999.001,0.523,0.211,0.126
286,0.005,0.006,-0.049,0.001,0.02,999.039,0.523,0.211,0.126
