,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
225,-1.3,-3.4,1.0,-0.03,-0.026,1.041,-0.18,-0.028,-1.063
226,-1.3,-3.4,1.0,-0.03,-0.026,1.038,-0.184,-0.016,-1.072
227,-1.3,-3.3,1.0,-0.029,-0.025,1.039,-0.184,-0.018,-1.069
228,-1.2,-3.4,1.0,-0.031,-0.026,1.039,-0.18,-0.022,-1.068
229,-1.3,-3.3,0.9,-0.03,-0.026,1.042,-0.175,-0.019,-1.075
230,-1.3,-3.3,1.0,-0.03,-0.025,1.041,-0.175,-0.015,-1.078
231,-1.3,-3.3,1.0,-0.03,-0.027,1.041,-0.186,-0.025,-1.066
232,-1.3,-3.3,1.0,-0.029,-0.025,1.04,-0.169,-0.024,-1.072
233,-1.3,-3.3,1.1,-0.029,-0.025,1.039,-0.178,-0.024,-1.063
234,-1.4,-3.3,1.0,-0.03,-0.026,1.042,-0.178,-0.022,-1.074
235,-1.3,-3.3,0.9,-0.03,-0.024,1.041,-0.183,-0.027,-1.065
236,-1.3,-3.3,1.0,-0.029,-0.026,1.041,-0.175,-0.021,-1.066
237,-1.2,-3.4,1.0,-0.031,-0.025,1.041,-0.172,-0.027,-1.075
238,-1.2,-3.4,1.0,-0.03,-0.026,1.042,-0.18,-0.025,-1.069
239,-1.2,-3.4,1.0,-0.031,-0.025,1.042,-0.172,-0.025,-1.072
240,-1.2,-3.4,1.1,-0.029,-0.026,1.043,-0.175,-0.019,-1.075
241,-1.3,-3.4,1.0,-0.03,-0.026,1.042,-0.184,-0.01,-1.075
242,-1.3,-3.4,0.9,-0.03,-0.025,1.042,-0.178,-0.019,-1.075
243,-1.3,-3.3,1.0,-0.029,-0.024,1.042,-0.18,-0.024,-1.075
244,-1.3,-3.4,1.0,-0.029,-0.027,1.041,-0.181,-0.03,-1.077
245,-1.3,-3.3,1.0,-0.03,-0.025,1.041,-0.184,-0.025,-1.08
246,-1.3,-3.4,1.1,-0.029,-0.025,1.042,-0.19,-0.022,-1.078
247,-1.2,-3.3,0.9,-0.027,-0.026,1.041,-0.178,-0.022,-1.084
248,-1.3,-3.4,1.1,-0.03,-0.024,1.041,-0.178,-0.028,-1.081
249,-1.2,-3.4,1.0,-0.029,-0.027,1.042,-0.175,-0.027,-1.068
250,-1.3,-3.5,0.9,-0.03,-0.025,1.041,-0.177,-0.027,-1.089
251,-1.2,-3.4,1.1,-0.031,-0.025,1.042,-0.178,-0.028,-1.084
252,-1.3,-3.4,1.0,-0.028,-0.027,1.041,-0.184,-0.03,-1.072
253,-1.2,-3.4,1.0,-0.029,-0.025,1.043,-0.18,-0.024,-1.075
254,-1.3,-3.4,1.0,-0.03,-0.025,1.042,-0.183,-0.018,-1.075
255,-1.2,-3.4,1.0,-0.029,-0.025,1.042,-0.181,-0.028,-1.077
256,-1.3,-3.4,1.0,-0.031,-0.025,1.041,-0.175,-0.022,-1.072
257,-1.3,-3.5,0.9,-0.028,-0.027,1.04,-0.186,-0.022,-1.08
258,-1.2,-3.3,1.0,-0.03,-0.024,1.041,-0.18,-0.03,-1.074
259,-1.3,-3.4,1.0,-0.03,-0.026,1.042,-0.181,-0.025,-1.071
260,-1.3,-3.4,1.0,-0.03,-0.026,1.041,-0.183,-0.022,-1.062
261,-1.2,-3.3,1.0,-0.027,-0.026,1.041,-0.175,-0.022,-1.077
262,-1.2,-3.4,1.0,-0.03,-0.026,1.043,-0.18,-0.021,-1.074
263,-1.2,-3.4,0.9,-0.03,-0.025,1.042,-0.174,-0.022,-1.081
264,-1.2,-3.3,0.9,-0.03,-0.026,1.041,-0.183,-0.021,-1.071
265,-1.3,-3.4,1.1,-0.029,-0.025,1.042,-0.175,-0.015,-1.08
266,-1.4,-3.4,1.1,-0.031,-0.025,1.042,-0.184,-0.028,-1.078
267,-1.2,-3.5,1.1,-0.03,-0.026,1.041,-0.178,-0.021,-1.075
268,-1.2,-3.4,0.9,-0.029,-0.026,1.04,-0.172,-0.027,-1.071
269,-1.2,-3.4,0.9,-0.031,-0.025,1.041,-0.172,-0.022,-1.084
270,-1.2,-3.4,1.0,-0.032,-0.025,1.042,-0.189,-0.027,-1.077
271,-1.3,-3.5,1.1,-0.028,-0.026,1.042,-0.184,-0.022,-1.066
272,-1.3,-3.4,1.0,-0.03,-0.026,1.041,-0.189,-0.027,-1.072
273,-1.2,-3.4,1.0,-0.032,-0.025,1.043,-0.186,-0.024,-1.072
274,-1.3,-3.4,0.9,-0.029,-0.026,1.043,-0.174,-0.022,-1.074
275,-1.2,-3.4,0.9,-0.028,-0.025,1.04,-0.184,-0.03,-1.069
276,-1.2,-3.4,1.0,-0.029,-0.026,1.041,-0.18,-0.022,-1.08
277,-1.3,-3.4,1.0,-0.031,-0.025,1.043,-0.184,-0.022,-1.068
278,-1.3,-3.4,1.0,-0.027,-0.026,1.041,-0.184,-0.025,-1.066
279,-1.2,-3.4,1.0,-0.029,-0.025,1.041,-0.175,-0.015,-1.066
280,-1.2,-3.4,1.0,-0.03,-0.026,1.042,-0.18,-0.019,-1.075
281,-1.3,-3.4,1.1,-0.031,-0.025,1.042,-0.183,-0.015,-1.069
282,-1.3,-3.4,1.0,-0.028,-0.026,1.043,-0.178,-0.025,-1.072
