,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
224,0.002,0.0,-0.006,-0.012,0.013,1.0,0.772,0.238,-0.537
225,0.003,0.0,-0.007,-0.013,0.014,1.0,0.777,0.232,-0.553
226,0.003,-0.002,-0.006,-0.012,0.012,0.999,0.777,0.249,-0.535
227,0.002,-0.002,-0.006,-0.009,0.012,1.001,0.777,0.249,-0.535
228,0.002,-0.002,-0.006,-0.009,0.012,1.001,0.78,0.246,-0.541
229,0.002,-0.002,-0.007,-0.008,0.013,1.001,0.76,0.235,-0.55
230,0.002,-0.001,-0.006,-0.008,0.013,1.0,0.783,0.256,-0.555
231,0.002,-0.002,-0.006,-0.008,0.013,0.999,0.76,0.255,-0.544
232,0.002,-0.002,-0.006,-0.009,0.013,0.999,0.784,0.238,-0.549
233,0.002,-0.002,-0.006,-0.01,0.015,1.0,0.795,0.247,-0.544
234,0.002,-0.003,-0.006,-0.01,0.013,1.0,0.795,0.247,-0.544
235,0.002,-0.003,-0.006,-0.01,0.013,1.0,0.775,0.235,-0.528
236,0.003,-0.002,-0.005,-0.012,0.015,1.001,0.778,0.249,-0.537
237,0.003,-0.001,-0.006,-0.012,0.015,1.001,0.799,0.232,-0.538
238,0.001,-0.001,-0.006,-0.01,0.015,1.0,0.763,0.232,-0.544
239,0.003,-0.001,-0.006,-0.01,0.013,1.0,0.778,0.234,-0.552
240,0.002,-0.002,-0.005,-0.008,0.014,0.999,0.778,0.234,-0.552
241,0.004,-0.003,-0.006,-0.008,0.015,1.0,0.766,0.246,-0.54
242,0.002,-0.004,-0.006,-0.011,0.014,1.001,0.793,0.256,-0.544
243,0.002,-0.003,-0.007,-0.011,0.016,1.002,0.775,0.241,-0.531
244,0.003,-0.002,-0.006,-0.01,0.015,0.999,0.769,0.243,-0.556
245,0.004,-0.001,-0.007,-0.011,0.014,0.999,0.772,0.229,-0.546
246,0.003,-0.001,-0.006,-0.011,0.015,1.0,0.768,0.253,-0.537
247,0.002,-0.002,-0.007,-0.011,0.015,0.999,0.768,0.253,-0.537
248,0.002,-0.002,-0.007,-0.011,0.015,0.999,0.778,0.256,-0.543
249,0.003,-0.001,-0.006,-0.01,0.017,1.0,0.781,0.228,-0.541
250,0.002,-0.002,-0.006,-0.01,0.015,1.001,0.778,0.247,-0.544
251,0.003,-0.004,-0.006,-0.011,0.013,0.999,0.783,0.252,-0.544
252,0.003,-0.004,-0.006,-0.012,0.015,0.999,0.757,0.255,-0.52
253,0.002,-0.002,-0.006,-0.011,0.016,1.0,0.756,0.246,-0.547
254,0.001,-0.002,-0.007,-0.011,0.014,1.0,0.756,0.246,-0.547
255,0.002,-0.001,-0.006,-0.011,0.012,0.999,0.769,0.237,-0.543
256,0.003,0.0,-0.007,-0.01,0.012,0.999,0.778,0.241,-0.54
257,0.002,-0.002,-0.006,-0.01,0.014,1.0,0.756,0.241,-0.556
258,0.003,-0.002,-0.005,-0.014,0.014,1.0,0.786,0.24,-0.532
259,0.001,0.006,-0.007,-0.012,0.012,1.001,0.766,0.231,-0.558
260,0.002,0.0,-0.007,-0.011,0.013,1.002,0.789,0.24,-0.532
261,0.003,-0.004,-0.006,-0.011,0.014,1.0,0.789,0.24,-0.532
262,0.002,-0.002,-0.006,-0.011,0.013,0.998,0.772,0.238,-0.538
263,0.002,0.0,-0.005,-0.013,0.013,1.001,0.774,0.243,-0.531
264,0.003,-0.001,-0.007,-0.012,0.013,1.001,0.772,0.24,-0.556
265,0.002,-0.001,-0.007,-0.01,0.012,1.0,0.772,0.235,-0.547
266,0.002,-0.007,-0.005,-0.01,0.012,1.0,0.784,0.246,-0.544
