magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
774,249,-540,2,-2,-6,-11,12,999,0:48:52
757,231,-550,2,-2,-5,-11,11,1000,0:48:52
786,231,-532,2,-2,-4,-11,11,1000,0:48:52
763,252,-552,3,-1,-6,-11,12,999,0:48:52
756,261,-544,2,-1,-6,-11,14,999,0:48:52
781,249,-541,2,-1,-6,-11,16,999,0:48:52
781,249,-541,4,0,-7,-11,15,999,0:48:52
781,225,-555,2,0,-7,-9,13,999,0:48:52
751,255,-550,2,-1,-6,-10,13,1000,0:48:52
781,237,-534,3,-1,-6,-13,13,1000,0:48:52
783,264,-540,2,-1,-5,-10,12,1000,0:48:52
777,237,-541,1,-2,-5,-10,12,1000,0:48:52
781,259,-543,1,-1,-5,-11,13,998,0:48:52
781,259,-543,2,-3,-5,-10,14,997,0:48:52
786,246,-538,2,-2,-6,-9,14,998,0:48:52
768,246,-547,2,0,-6,-9,11,1000,0:48:52
784,240,-561,2,-1,-5,-9,11,999,0:48:52
793,250,-556,2,-2,-6,-8,11,998,0:48:52
771,247,-540,4,0,-6,-9,13,998,0:48:52
769,246,-535,2,-1,-6,-10,14,1000,0:48:52
769,246,-535,3,-1,-6,-9,12,999,0:48:52
766,243,-546,3,0,-7,-9,12,999,0:48:52
790,249,-558,2,-2,-6,-10,12,999,0:48:52
780,234,-532,2,-2,-5,-8,11,1000,0:48:52
778,262,-553,3,-1,-7,-9,13,1000,0:48:52
772,225,-538,2,-1,-6,-11,15,999,0:48:52
780,271,-543,2,-1,-6,-12,15,1000,0:48:52
780,271,-543,2,0,-6,-12,14,1001,0:48:52
766,240,-543,2,-2,-5,-11,13,1000,0:48:52
777,250,-538,3,-2,-6,-10,14,1000,0:48:52
780,259,-535,2,-2,-6,-8,14,1001,0:48:52
765,247,-535,2,0,-7,-10,13,1000,0:48:52
768,246,-523,2,2,-7,-9,13,1000,0:48:52
771,249,-538,2,0,-7,-8,14,1001,0:48:52
771,249,-538,4,-1,-7,-11,13,1000,0:48:52
787,240,-555,3,-2,-6,-12,13,1000,0:48:52
772,247,-540,3,-2,-5,-13,12,1000,0:48:52
766,234,-532,2,-2,-4,-12,12,1000,0:48:52
762,250,-541,3,-2,-6,-10,13,1002,0:48:52
771,234,-552,4,0,-7,-11,13,1003,0:48:52
771,234,-552,3,-1,-6,-11,12,1002,0:48:52
