,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
198,-3.2,-8.7,4.6,-0.236,-0.129,0.174,-0.193,0.133,-1.137
199,-4.6,5.5,3.0,-0.472,-0.197,0.271,-0.201,0.133,-1.138
200,18.9,29.3,44.9,-0.652,-0.194,0.184,-0.186,0.139,-1.135
201,13.0,46.6,90.3,-0.494,0.005,-0.275,-0.198,0.15,-1.14
202,-2.1,-38.5,85.6,-0.106,-0.041,-0.055,-0.222,0.154,-1.14
203,-48.2,-33.6,57.8,0.547,0.007,-0.132,-0.243,0.123,-1.135
204,-91.9,-9.8,-6.0,0.745,-0.146,0.268,-0.228,0.135,-1.143
205,5.1,-42.4,-18.2,0.742,-0.043,-0.013,-0.202,0.111,-1.156
206,13.0,20.3,-14.1,0.364,-0.15,0.067,-0.184,0.123,-1.156
207,54.3,-6.4,-19.8,0.487,-0.077,0.106,-0.19,0.12,-1.138
208,47.1,-58.3,-54.4,0.325,-0.076,0.059,-0.199,0.112,-1.141
209,8.7,-10.2,-40.1,0.362,0.022,-0.131,-0.229,0.112,-1.135
210,-71.0,25.1,-46.8,0.043,-0.158,0.241,-0.238,0.127,-1.153
211,-6.4,-5.3,20.8,-0.119,0.016,-0.494,-0.214,0.117,-1.152
212,-39.8,11.2,-21.1,-0.256,-0.096,0.022,-0.219,0.124,-1.147
213,77.0,2.2,15.8,-0.693,-0.146,0.399,-0.193,0.12,-1.135
214,16.8,33.0,40.9,-0.448,-0.024,-0.018,-0.18,0.129,-1.119
215,6.5,8.0,1.6,-0.452,-0.058,0.157,-0.196,0.132,-1.114
216,36.5,-10.7,8.4,-0.531,-0.063,0.129,-0.201,0.142,-1.123
217,50.5,0.7,24.0,-0.607,-0.025,0.009,-0.225,0.142,-1.116
218,65.5,6.5,6.8,-0.065,0.015,0.055,-0.255,0.154,-1.113
219,7.5,-65.7,45.9,0.125,0.139,-0.007,-0.264,0.138,-1.111
220,-23.2,7.4,26.9,0.297,0.109,-0.278,-0.291,0.138,-1.108
221,-65.5,32.1,35.7,0.409,0.069,0.124,-0.276,0.142,-1.11
222,-32.8,-23.8,13.7,0.317,0.031,-0.157,-0.246,0.133,-1.119
223,13.5,-21.8,-6.2,0.576,-0.03,0.2,-0.234,0.121,-1.123
224,38.1,-4.1,-10.9,0.464,-0.042,0.125,-0.231,0.12,-1.119
225,35.5,-9.7,-23.5,0.478,-0.062,0.146,-0.252,0.112,-1.114
226,35.1,-7.4,-33.1,0.413,0.059,0.022,-0.273,0.127,-1.116
227,-4.9,20.0,-47.5,0.109,0.145,-0.279,-0.279,0.129,-1.116
228,-18.6,97.4,-40.6,-0.603,-0.026,0.417,-0.283,0.16,-1.107
229,-41.3,87.9,8.4,-0.74,0.145,-0.205,-0.253,0.193,-1.104
230,-19.6,10.6,-1.0,-0.728,0.001,-0.057,-0.231,0.208,-1.093
231,7.9,-20.2,7.8,-0.419,0.02,-0.021,-0.223,0.201,-1.095
232,10.9,-44.8,5.3,-0.165,0.016,-0.003,-0.229,0.187,-1.099
233,3.9,-26.6,0.4,0.021,0.038,0.049,-0.226,0.178,-1.11
234,2.7,-6.0,-6.5,-0.067,0.03,0.067,-0.222,0.172,-1.104
235,2.3,-0.2,0.4,-0.091,0.027,0.081,-0.237,0.175,-1.108
236,1.1,-4.4,0.2,-0.088,0.031,0.01,-0.241,0.169,-1.104
